,Year,DOY,EST,Global Horizontal [W/m^2],Air Temperature [deg C],Est Pressure [mBar],CR800 Temp [deg C]
0,2017,319,1009,185.304,6.018,1034,5.802
0,2017,319,1010,155.468,5.912,1034,5.836
0,2017,319,1011,145.643,5.917,1034,5.864
0,2017,319,1012,155.496,5.888,1035,5.894
0,2017,319,1013,137.959,5.845,1035,5.919
0,2017,319,1014,133.597,5.785,1035,5.946
0,2017,319,1015,160.505,5.763,1035,5.967
0,2017,319,1016,183.86,5.782,1035,5.994
0,2017,319,1017,206.866,5.738,1035,6.005
0,2017,319,1018,188.993,5.706,1035,6.025
0,2017,319,1019,201.432,5.76,1035,6.046
0,2017,319,1020,216.948,5.715,1035,6.08
0,2017,319,1021,262.791,5.828,1035,6.108
0,2017,319,1022,226.389,5.869,1035,6.12
0,2017,319,1023,185.518,5.937,1034,6.147
0,2017,319,1024,254.878,5.99,1034,6.17
0,2017,319,1025,210.731,6.033,1034,6.197
0,2017,319,1026,192.533,5.975,1034,6.216
0,2017,319,1027,181.17,5.912,1034,6.242
0,2017,319,1028,181.551,5.995,1034,6.268
0,2017,319,1029,189.867,6.069,1034,6.287
0,2017,319,1030,216.237,6.165,1034,6.309
0,2017,319,1031,275.792,6.315,1033,6.33
0,2017,319,1032,276.785,6.478,1032,6.349
0,2017,319,1033,297.865,6.505,1032,6.375
0,2017,319,1034,381.553,6.605,1032,6.401
0,2017,319,1035,369.049,6.602,1032,6.429
0,2017,319,1036,294.094,6.531,1032,6.465
0,2017,319,1037,302.449,6.532,1032,6.493
0,2017,319,1038,298.489,6.581,1032,6.523
0,2017,319,1039,249.45,6.631,1032,6.558
0,2017,319,1040,225.432,6.695,1032,6.589
0,2017,319,1041,218.999,6.696,1032,6.624
0,2017,319,1042,236.214,6.664,1032,6.649
0,2017,319,1043,237.117,6.696,1032,6.682
0,2017,319,1044,218.651,6.798,1031,6.711
0,2017,319,1045,242.443,6.813,1031,6.73
0,2017,319,1046,316.423,6.784,1031,6.759
0,2017,319,1047,287.344,6.833,1031,6.791
0,2017,319,1048,253.573,7.009,1030,6.815
0,2017,319,1049,234.546,7.076,1030,6.844
0,2017,319,1050,243.483,7.087,1030,6.873
0,2017,319,1051,230.922,7.185,1030,6.902
0,2017,319,1052,224.659,7.275,1029,6.933
0,2017,319,1053,223.482,7.345,1029,6.97
0,2017,319,1054,279.176,7.326,1029,6.998
0,2017,319,1055,251.226,7.331,1029,7.035
0,2017,319,1056,228.162,7.449,1029,7.067
0,2017,319,1057,334.926,7.497,1029,7.104
0,2017,319,1058,516.946,7.593,1028,7.137
0,2017,319,1059,341.824,7.734,1028,7.173
0,2017,319,1100,274.762,7.671,1028,7.215
0,2017,319,1101,367.929,7.61,1028,7.262
0,2017,319,1102,383.065,7.644,1028,7.324
0,2017,319,1103,282.134,7.776,1028,7.367
0,2017,319,1104,300.474,7.91,1027,7.408
0,2017,319,1105,301.612,7.953,1027,7.449
0,2017,319,1106,366.106,7.915,1027,7.489
0,2017,319,1107,354.424,7.946,1027,7.528
0,2017,319,1108,476.639,8.09,1027,7.569
0,2017,319,1109,392.587,8.18,1026,7.611
0,2017,319,1110,340.194,8.35,1026,7.658
0,2017,319,1111,290.45,8.42,1025,7.701
0,2017,319,1112,403.721,8.43,1025,7.747
0,2017,319,1113,294.108,8.49,1025,7.789
0,2017,319,1114,356.627,8.54,1025,7.836
0,2017,319,1115,318.923,8.7,1024,7.879
0,2017,319,1116,286.553,8.64,1024,7.922
0,2017,319,1117,268.078,8.5,1025,7.96
0,2017,319,1118,207.443,8.5,1025,7.997
0,2017,319,1119,233.422,8.5,1025,8.03
0,2017,319,1120,237.625,8.51,1025,8.06
0,2017,319,1121,222.754,8.48,1025,8.1
0,2017,319,1122,254.595,8.56,1025,8.12
0,2017,319,1123,219.381,8.6,1025,8.15
0,2017,319,1124,237.422,8.5,1025,8.17
0,2017,319,1125,367.641,8.52,1025,8.2
0,2017,319,1126,321.504,8.68,1024,8.23
0,2017,319,1127,351.03,8.84,1024,8.25
0,2017,319,1128,384.66,8.97,1023,8.29
0,2017,319,1129,319.406,9,1023,8.32
0,2017,319,1130,359.27,9.02,1023,8.35
0,2017,319,1131,347.047,9.05,1023,8.38
0,2017,319,1132,304.598,8.96,1023,8.42
0,2017,319,1133,347.165,8.97,1023,8.45
0,2017,319,1134,347.56,8.98,1023,8.49
0,2017,319,1135,375.829,9.07,1023,8.51
0,2017,319,1136,348.424,9.14,1023,8.55
0,2017,319,1137,367.795,9.14,1023,8.58
0,2017,319,1138,416.621,9.1,1023,8.6
0,2017,319,1139,462.853,9.22,1022,8.64
0,2017,319,1140,507.099,9.22,1022,8.67
0,2017,319,1141,493.199,9.33,1022,8.71
0,2017,319,1142,461.068,9.54,1021,8.75
0,2017,319,1143,410.911,9.69,1021,8.79
0,2017,319,1144,347.735,9.69,1021,8.84
0,2017,319,1145,329.428,9.77,1020,8.89
0,2017,319,1146,320.559,9.82,1020,8.95
0,2017,319,1147,319.114,9.83,1020,9.01
0,2017,319,1148,310.165,9.97,1020,9.06
0,2017,319,1149,276.452,10.07,1019,9.11
0,2017,319,1150,266.689,9.96,1020,9.15
0,2017,319,1151,295.338,9.87,1020,9.2
0,2017,319,1152,314.99,9.91,1020,9.25
0,2017,319,1153,370.589,10.03,1020,9.29
0,2017,319,1154,401.2,10.09,1019,9.34
0,2017,319,1155,405.092,10.13,1019,9.38
0,2017,319,1156,421.24,10.08,1019,9.43
0,2017,319,1157,410.944,10.1,1019,9.48
0,2017,319,1158,426.942,10.19,1019,9.53
0,2017,319,1159,407.036,10.3,1019,9.59
0,2017,319,1200,367.022,10.44,1018,9.64
0,2017,319,1201,364.636,10.57,1017,9.7
0,2017,319,1202,391.835,10.65,1017,9.76
0,2017,319,1203,419.397,10.64,1017,9.82
0,2017,319,1204,392.664,10.54,1017,9.88
0,2017,319,1205,344.134,10.49,1018,9.94
0,2017,319,1206,340.491,10.32,1018,10
0,2017,319,1207,364.272,10.27,1019,10.05
0,2017,319,1208,373.792,10.36,1018,10.1
0,2017,319,1209,378.598,10.43,1018,10.14
0,2017,319,1210,437.612,10.49,1018,10.19
0,2017,319,1211,484.592,10.6,1017,10.24
0,2017,319,1212,479.453,10.71,1017,10.29
0,2017,319,1213,380.366,10.83,1017,10.35
0,2017,319,1214,346.813,10.93,1016,10.41
0,2017,319,1215,417.023,11.04,1016,10.48
0,2017,319,1216,506.195,11.06,1016,10.54
0,2017,319,1217,549.074,11.16,1015,10.6
0,2017,319,1218,530.454,11.27,1015,10.67
0,2017,319,1219,531.179,11.33,1015,10.75
0,2017,319,1220,527.688,11.3,1015,10.83
0,2017,319,1221,522.909,11.35,1015,10.91
0,2017,319,1222,521.193,11.51,1014,10.99
0,2017,319,1223,496.546,11.66,1014,11.1
0,2017,319,1224,516.985,11.6,1014,11.19
0,2017,319,1225,526.817,11.52,1014,11.28
0,2017,319,1226,509.683,11.45,1014,11.36
0,2017,319,1227,522.395,11.51,1014,11.46
0,2017,319,1228,564.784,11.67,1014,11.55
0,2017,319,1229,572.169,11.7,1013,11.64
0,2017,319,1230,565.332,11.89,1013,11.74
0,2017,319,1231,558.865,12.2,1012,11.84
0,2017,319,1232,549.243,12.37,1011,11.96
0,2017,319,1233,546.748,12.47,1011,12.07
0,2017,319,1234,544.568,12.49,1011,12.19
0,2017,319,1235,507.732,12.42,1011,12.31
0,2017,319,1236,528.953,12.56,1010,12.45
0,2017,319,1237,513.663,12.72,1010,12.57
0,2017,319,1238,499.98,12.7,1010,12.68
0,2017,319,1239,528.531,12.67,1010,12.79
0,2017,319,1240,521.808,12.56,1010,12.9
0,2017,319,1241,525.09,12.34,1011,13
0,2017,319,1242,524.581,12.49,1011,13.1
0,2017,319,1243,490.765,12.67,1010,13.21
0,2017,319,1244,504.746,12.72,1010,13.31
0,2017,319,1245,462.299,12.84,1009,13.42
0,2017,319,1246,450.961,12.81,1009,13.53
0,2017,319,1247,464.705,12.88,1009,13.63
0,2017,319,1248,484.626,12.99,1009,13.73
0,2017,319,1249,396.768,13.11,1008,13.82
0,2017,319,1250,324.055,13.1,1008,13.91
0,2017,319,1251,331.099,12.9,1009,13.99
0,2017,319,1252,297.139,12.85,1009,14.06
0,2017,319,1253,357.669,12.89,1009,14.13
0,2017,319,1254,420.476,12.9,1009,14.17
0,2017,319,1255,417.614,12.9,1009,14.22
0,2017,319,1256,456.949,12.72,1010,14.28
0,2017,319,1257,435.869,12.64,1010,14.32
0,2017,319,1258,412.346,12.69,1010,14.36
0,2017,319,1259,401.675,12.73,1010,14.39
0,2017,319,1300,394.193,12.83,1010,14.42
0,2017,319,1301,355.068,12.88,1009,14.46
0,2017,319,1302,366.184,12.97,1009,14.48
0,2017,319,1303,383.795,13.02,1009,14.52
0,2017,319,1304,406.685,13.04,1009,14.55
0,2017,319,1305,340.902,13,1009,14.58
0,2017,319,1306,272.945,13.05,1009,14.61
0,2017,319,1307,282.039,13.28,1008,14.64
0,2017,319,1308,266.511,13.5,1007,14.67
0,2017,319,1309,301.941,13.46,1007,14.7
0,2017,319,1310,372.423,13.35,1008,14.72
0,2017,319,1311,328.758,13.4,1007,14.75
0,2017,319,1312,313.428,13.49,1007,14.77
0,2017,319,1313,320.744,13.4,1007,14.8
0,2017,319,1314,270.136,13.33,1008,14.83
0,2017,319,1315,233.448,13.35,1008,14.85
0,2017,319,1316,222.562,13.22,1008,14.87
0,2017,319,1317,216.892,13.13,1008,14.88
0,2017,319,1318,252.04,13.22,1008,14.9
0,2017,319,1319,391.841,13.35,1008,14.9
0,2017,319,1320,301.318,13.58,1007,14.9
0,2017,319,1321,284.84,13.68,1006,14.91
0,2017,319,1322,393.07,13.58,1007,14.93
0,2017,319,1323,508.784,13.58,1007,14.95
0,2017,319,1324,413.691,13.69,1006,14.97
0,2017,319,1325,383.723,13.85,1006,15
0,2017,319,1326,346.533,13.95,1005,15.05
0,2017,319,1327,384.678,14.02,1005,15.09
0,2017,319,1328,342.177,14.08,1005,15.14
0,2017,319,1329,293.83,14.27,1004,15.19
0,2017,319,1330,282.122,14.34,1004,15.25
0,2017,319,1331,303.597,14.37,1004,15.29
0,2017,319,1332,338.868,14.25,1004,15.34
0,2017,319,1333,557.813,14.21,1005,15.38
0,2017,319,1334,536.659,14.44,1004,15.43
0,2017,319,1335,446.235,14.56,1003,15.5
0,2017,319,1336,398.511,14.65,1003,15.57
0,2017,319,1337,324.387,14.76,1003,15.65
0,2017,319,1338,320.332,14.74,1003,15.72
0,2017,319,1339,308.155,14.56,1003,15.79
0,2017,319,1340,297.781,14.55,1003,15.85
0,2017,319,1341,284.912,14.35,1004,15.89
0,2017,319,1342,259.608,14.26,1004,15.92
0,2017,319,1343,248.575,14.35,1004,15.95
0,2017,319,1344,244.94,14.54,1003,15.97
0,2017,319,1345,242.77,14.56,1003,15.99
0,2017,319,1346,240.251,14.58,1003,16
0,2017,319,1347,239.553,14.74,1003,16.02
0,2017,319,1348,238.491,14.66,1003,16.02
0,2017,319,1349,238.402,14.56,1003,16.03
0,2017,319,1350,244.167,14.54,1003,16.04
0,2017,319,1351,254.696,14.56,1003,16.04
0,2017,319,1352,259.591,14.59,1003,16.06
0,2017,319,1353,265.39,14.72,1003,16.07
0,2017,319,1354,269.14,14.74,1003,16.07
0,2017,319,1355,281.451,14.76,1003,16.09
0,2017,319,1356,270.832,14.79,1003,16.1
0,2017,319,1357,252.799,14.81,1002,16.12
0,2017,319,1358,252.298,14.81,1002,16.13
0,2017,319,1359,257.374,14.81,1002,16.15
0,2017,319,1400,263.131,14.88,1002,16.17
0,2017,319,1401,266.835,14.86,1002,16.18
0,2017,319,1402,263.134,14.75,1003,16.2
0,2017,319,1403,260.224,14.72,1003,16.22
0,2017,319,1404,263.785,14.87,1002,16.22
0,2017,319,1405,256.306,15.01,1002,16.24
0,2017,319,1406,245.45,15.05,1002,16.26
0,2017,319,1407,236.64,14.84,1002,16.27
0,2017,319,1408,228.235,14.57,1003,16.31
0,2017,319,1409,222.668,14.56,1003,16.32
0,2017,319,1410,220.232,14.4,1004,16.32
0,2017,319,1411,219.622,14.33,1004,16.32
0,2017,319,1412,221.572,14.52,1004,16.32
0,2017,319,1413,224.811,14.56,1003,16.32
0,2017,319,1414,228.054,14.56,1003,16.32
0,2017,319,1415,229.669,14.67,1003,16.32
0,2017,319,1416,222.643,14.81,1003,16.32
0,2017,319,1417,214.403,14.99,1002,16.33
0,2017,319,1418,210.09,15.09,1002,16.34
0,2017,319,1419,209.839,14.96,1002,16.34
0,2017,319,1420,226.339,14.9,1002,16.35
0,2017,319,1421,268.955,14.92,1002,16.36
0,2017,319,1422,217.732,14.95,1002,16.37
0,2017,319,1423,214.009,14.94,1002,16.39
0,2017,319,1424,211.729,14.9,1002,16.39
0,2017,319,1425,214.068,14.8,1002,16.39
0,2017,319,1426,208.455,14.69,1003,16.39
0,2017,319,1427,190.671,14.56,1003,16.39
0,2017,319,1428,177.07,14.62,1003,16.39
0,2017,319,1429,166.649,14.6,1003,16.39
0,2017,319,1430,159.552,14.76,1003,16.39
0,2017,319,1431,154.366,14.85,1002,16.39
0,2017,319,1432,149.357,14.89,1002,16.38
0,2017,319,1433,145.504,14.91,1002,16.36
0,2017,319,1434,143.619,14.85,1002,16.36
0,2017,319,1435,142.886,14.82,1002,16.34
0,2017,319,1436,144.626,14.9,1002,16.34
0,2017,319,1437,149.375,14.94,1002,16.34
0,2017,319,1438,156.548,14.99,1002,16.33
0,2017,319,1439,165.002,14.95,1002,16.32
0,2017,319,1440,175.243,14.95,1002,16.31
0,2017,319,1441,188.542,15,1002,16.27
0,2017,319,1442,172.737,15,1002,16.27
0,2017,319,1443,168.433,14.93,1002,16.27
0,2017,319,1444,168.698,14.78,1003,16.26
0,2017,319,1445,165.422,14.79,1003,16.24
0,2017,319,1446,169.492,14.74,1003,16.24
0,2017,319,1447,189.636,14.67,1003,16.24
0,2017,319,1448,174.694,14.61,1003,16.22
0,2017,319,1449,160.893,14.62,1003,16.22
0,2017,319,1450,158.776,14.58,1003,16.22
0,2017,319,1451,156.886,14.6,1003,16.22
0,2017,319,1452,150.255,14.56,1003,16.21
0,2017,319,1453,138.527,14.54,1003,16.19
0,2017,319,1454,125.169,14.56,1003,16.19
0,2017,319,1455,113.372,14.56,1003,16.17
0,2017,319,1456,105.161,14.56,1003,16.17
0,2017,319,1457,100.019,14.56,1003,16.16
0,2017,319,1458,98.1203,14.56,1003,16.14
0,2017,319,1459,98.5974,14.56,1003,16.12
0,2017,319,1500,100.872,14.56,1003,16.11
0,2017,319,1501,104.074,14.56,1003,16.09
0,2017,319,1502,108.553,14.56,1003,16.07
0,2017,319,1503,115.933,14.56,1003,16.05
0,2017,319,1504,126.387,14.56,1003,16.04
0,2017,319,1505,139.394,14.56,1003,16.02
0,2017,319,1506,151.243,14.56,1003,16
0,2017,319,1507,155.557,14.56,1003,15.97
0,2017,319,1508,156.166,14.5,1003,15.95
0,2017,319,1509,154.346,14.36,1004,15.92
0,2017,319,1510,151.066,14.3,1004,15.9
0,2017,319,1511,148.017,14.26,1004,15.87
0,2017,319,1512,146.47,14.27,1004,15.84
0,2017,319,1513,148.464,14.31,1004,15.82
0,2017,319,1514,153.596,14.31,1004,15.79
0,2017,319,1515,156.463,14.32,1004,15.77
0,2017,319,1516,153.815,14.35,1004,15.75
0,2017,319,1517,148.323,14.33,1004,15.73
0,2017,319,1518,137.714,14.35,1004,15.72
0,2017,319,1519,123.617,14.31,1004,15.7
0,2017,319,1520,109.396,14.25,1004,15.68
0,2017,319,1521,96.3847,14.26,1004,15.67
0,2017,319,1522,85.1712,14.28,1004,15.65
0,2017,319,1523,77.1002,14.19,1005,15.63
0,2017,319,1524,73.097,14.17,1005,15.61
0,2017,319,1525,73.2249,14.19,1005,15.59
0,2017,319,1526,77.0802,14.2,1005,15.57
0,2017,319,1527,82.3948,14.16,1005,15.55
0,2017,319,1528,86.8367,14.13,1005,15.53
0,2017,319,1529,89.8802,14.14,1005,15.51
0,2017,319,1530,91.6442,14.13,1005,15.48
0,2017,319,1531,92.3593,14.13,1005,15.47
0,2017,319,1532,91.9684,14.11,1005,15.44
0,2017,319,1533,89.4238,14.03,1005,15.42
0,2017,319,1534,85.709,14.01,1005,15.4
0,2017,319,1535,83.623,14.06,1005,15.39
0,2017,319,1536,82.7063,14.03,1005,15.37
0,2017,319,1537,80.7977,14,1005,15.34
0,2017,319,1538,76.2042,13.95,1005,15.33
0,2017,319,1539,68.6881,13.93,1006,15.3
0,2017,319,1540,58.8912,13.92,1006,15.29
0,2017,319,1541,49.2055,13.92,1006,15.26
0,2017,319,1542,40.4496,13.93,1006,15.24
0,2017,319,1543,33.3262,13.95,1005,15.22
0,2017,319,1544,28.0713,13.91,1006,15.19
0,2017,319,1545,24.5676,13.91,1006,15.17
0,2017,319,1546,22.232,13.94,1006,15.14
0,2017,319,1547,20.1298,13.96,1005,15.12
0,2017,319,1548,17.9688,13.94,1005,15.1
0,2017,319,1549,16.5679,13.89,1006,15.07
0,2017,319,1550,15.2245,13.9,1006,15.04
0,2017,319,1551,13.7048,13.91,1006,15.02
0,2017,319,1552,12.419,13.91,1006,15
0,2017,319,1553,11.6015,13.87,1006,14.96
0,2017,319,1554,11.2525,13.85,1006,14.95
0,2017,319,1555,11.2552,13.8,1006,14.92
0,2017,319,1556,11.1992,13.75,1006,14.89
0,2017,319,1557,11.3188,13.75,1006,14.84
0,2017,319,1558,12.1423,13.78,1006,14.82
0,2017,319,1559,13.9637,13.76,1006,14.79
0,2017,319,1600,16.96,13.75,1006,14.77
0,2017,319,1601,21.3707,13.72,1006,14.74
0,2017,319,1602,27.2524,13.67,1006,14.72
0,2017,319,1603,33.7806,13.7,1006,14.69
0,2017,319,1604,39.9566,13.74,1006,14.68
0,2017,319,1605,44.899,13.72,1006,14.65
0,2017,319,1606,47.4881,13.72,1006,14.63
0,2017,319,1607,47.6636,13.75,1006,14.61
0,2017,319,1608,46.6025,13.76,1006,14.59
0,2017,319,1609,44.95,13.76,1006,14.57
0,2017,319,1610,43.1178,13.78,1006,14.55
0,2017,319,1611,41.0492,13.78,1006,14.54
0,2017,319,1612,39.0965,13.75,1006,14.53
0,2017,319,1613,37.5532,13.71,1006,14.5
0,2017,319,1614,35.8901,13.71,1006,14.49
0,2017,319,1615,33.992,13.69,1006,14.48
0,2017,319,1616,31.9182,13.67,1006,14.46
0,2017,319,1617,30.1954,13.66,1006,14.44
0,2017,319,1618,28.5315,13.65,1007,14.43
0,2017,319,1619,27.4523,13.64,1007,14.41
0,2017,319,1620,26.2563,13.63,1007,14.4
0,2017,319,1621,25.8762,13.63,1007,14.38
0,2017,319,1622,25.6116,13.63,1007,14.37
0,2017,319,1623,25.0544,13.65,1007,14.35
0,2017,319,1624,24.3806,13.68,1006,14.33
0,2017,319,1625,23.8234,13.67,1006,14.32
0,2017,319,1626,23.9024,13.64,1007,14.3
0,2017,319,1627,23.9798,13.59,1007,14.29
0,2017,319,1628,23.3632,13.54,1007,14.27
0,2017,319,1629,22.2282,13.51,1007,14.25
0,2017,319,1630,20.8653,13.51,1007,14.24
0,2017,319,1631,20.1371,13.49,1007,14.22
0,2017,319,1632,19.8105,13.5,1007,14.21
0,2017,319,1633,19.5977,13.53,1007,14.19
0,2017,319,1634,20.0685,13.56,1007,14.18
0,2017,319,1635,20.821,13.53,1007,14.16
0,2017,319,1636,21.7536,13.51,1007,14.15
0,2017,319,1637,21.538,13.49,1007,14.13
0,2017,319,1638,20.7687,13.46,1007,14.11
0,2017,319,1639,19.723,13.44,1007,14.1
0,2017,319,1640,18.8545,13.44,1007,14.08
0,2017,319,1641,17.9915,13.43,1007,14.06
0,2017,319,1642,16.7301,13.45,1007,14.05
0,2017,319,1643,15.5268,13.46,1007,14.03
0,2017,319,1644,14.9011,13.46,1007,14.01
0,2017,319,1645,14.2196,13.44,1007,14
0,2017,319,1646,14.0079,13.38,1007,13.98
0,2017,319,1647,14.0953,13.37,1007,13.97
0,2017,319,1648,14.2556,13.37,1007,13.95
0,2017,319,1649,14.8599,13.39,1007,13.93
0,2017,319,1650,15.6495,13.41,1007,13.92
0,2017,319,1651,16.4402,13.39,1007,13.9
0,2017,319,1652,16.5709,13.37,1007,13.88
0,2017,319,1653,16.1,13.36,1008,13.87
0,2017,319,1654,15.9278,13.35,1008,13.85
0,2017,319,1655,15.8137,13.35,1008,13.84
0,2017,319,1656,15.0357,13.36,1008,13.82
0,2017,319,1657,13.9541,13.34,1008,13.81
0,2017,319,1658,13.1696,13.35,1008,13.8
0,2017,319,1659,12.8023,13.36,1008,13.78
0,2017,319,1700,12.2505,13.36,1008,13.78
0,2017,319,1701,11.9338,13.35,1008,13.76
0,2017,319,1702,11.431,13.34,1008,13.74
0,2017,319,1703,10.8622,13.33,1008,13.73
0,2017,319,1704,10.1085,13.3,1008,13.72
0,2017,319,1705,8.87532,13.25,1008,13.71
0,2017,319,1706,7.81877,13.25,1008,13.69
0,2017,319,1707,6.93792,13.25,1008,13.68
0,2017,319,1708,5.76971,13.25,1008,13.66
0,2017,319,1709,4.95346,13.26,1008,13.66
0,2017,319,1710,4.03111,13.25,1008,13.64
0,2017,319,1711,3.89434,13.24,1008,13.63
0,2017,319,1712,3.52766,13.22,1008,13.61
0,2017,319,1713,3.47042,13.18,1008,13.59
0,2017,319,1714,3.58809,13.14,1008,13.59
0,2017,319,1715,3.28511,13.12,1008,13.58
0,2017,319,1716,2.65691,13.11,1008,13.56
0,2017,319,1717,2.02447,13.09,1008,13.55
0,2017,319,1718,1.40286,13.09,1008,13.54
0,2017,319,1719,0.854586,13.05,1009,13.52
0,2017,319,1720,0.770413,13.02,1009,13.5
0,2017,319,1721,0.631116,12.99,1009,13.49
0,2017,319,1722,0.326755,12.94,1009,13.47
0,2017,319,1723,0.2601,12.88,1009,13.45
0,2017,319,1724,0.222373,12.85,1009,13.42
0,2017,319,1725,0.111944,12.85,1009,13.4
0,2017,319,1726,0,12.84,1009,13.37
0,2017,319,1727,0,12.81,1009,13.35
0,2017,319,1728,0,12.8,1010,13.32
0,2017,319,1729,0,12.79,1010,13.3
0,2017,319,1730,0,12.73,1010,13.27
0,2017,319,1731,0,12.71,1010,13.25
0,2017,319,1732,0,12.69,1010,13.22
0,2017,319,1733,0,12.65,1010,13.18
0,2017,319,1734,0,12.58,1010,13.15
0,2017,319,1735,0,12.5,1010,13.11
0,2017,319,1736,0,12.39,1011,13.08
0,2017,319,1737,0,12.29,1011,13.03
0,2017,319,1738,0,12.22,1012,13
0,2017,319,1739,0,12.15,1012,12.94
0,2017,319,1740,0,12.09,1012,12.89
0,2017,319,1741,0,12.02,1012,12.85
0,2017,319,1742,0,11.94,1012,12.81
0,2017,319,1743,0,11.84,1013,12.77
0,2017,319,1744,0,11.75,1013,12.72
0,2017,319,1745,0,11.7,1013,12.68
0,2017,319,1746,0,11.7,1013,12.64
0,2017,319,1747,0,11.69,1013,12.59
0,2017,319,1748,0,11.69,1013,12.55
0,2017,319,1749,0,11.7,1013,12.52
0,2017,319,1750,0,11.69,1013,12.48
0,2017,319,1751,0,11.64,1014,12.44
0,2017,319,1752,0,11.53,1014,12.41
0,2017,319,1753,0,11.41,1014,12.37
0,2017,319,1754,0,11.32,1015,12.34
0,2017,319,1755,0,11.29,1015,12.3
0,2017,319,1756,0,11.24,1015,12.26
0,2017,319,1757,0,11.17,1015,12.23
0,2017,319,1758,0,11.12,1015,12.18
0,2017,319,1759,0,11.12,1015,12.15
0,2017,319,1800,0,11.15,1015,12.11
0,2017,319,1801,0,11.15,1015,12.07
0,2017,319,1802,0,11.12,1015,12.04
0,2017,319,1803,0,11.1,1016,12
0,2017,319,1804,0,11.08,1016,11.97
0,2017,319,1805,0,11.09,1016,11.94
0,2017,319,1806,0,11.05,1016,11.9
0,2017,319,1807,0,11.02,1016,11.88
0,2017,319,1808,0,11.01,1016,11.85
0,2017,319,1809,0,10.98,1016,11.82
0,2017,319,1810,0,10.95,1016,11.79
0,2017,319,1811,0,10.9,1016,11.76
0,2017,319,1812,0,10.87,1016,11.74
0,2017,319,1813,0,10.84,1016,11.71
0,2017,319,1814,0,10.81,1017,11.69
0,2017,319,1815,0,10.79,1017,11.66
0,2017,319,1816,0,10.78,1017,11.64
0,2017,319,1817,0,10.76,1017,11.61
0,2017,319,1818,0,10.75,1017,11.59
0,2017,319,1819,0,10.73,1017,11.56
0,2017,319,1820,0,10.68,1017,11.55
0,2017,319,1821,0,10.64,1017,11.52
0,2017,319,1822,0,10.64,1017,11.51
0,2017,319,1823,0,10.65,1017,11.48
0,2017,319,1824,0,10.66,1017,11.46
0,2017,319,1825,0,10.7,1017,11.44
0,2017,319,1826,0,10.72,1017,11.43
0,2017,319,1827,0,10.72,1017,11.41
0,2017,319,1828,0,10.73,1017,11.38
0,2017,319,1829,0,10.75,1017,11.37
0,2017,319,1830,0,10.73,1017,11.35
0,2017,319,1831,0,10.68,1017,11.33
0,2017,319,1832,0,10.66,1017,11.32
0,2017,319,1833,0,10.66,1017,11.29
0,2017,319,1834,0,10.67,1017,11.29
0,2017,319,1835,0,10.71,1017,11.26
0,2017,319,1836,0,10.74,1017,11.24
0,2017,319,1837,0,10.75,1017,11.24
0,2017,319,1838,0,10.75,1017,11.22
0,2017,319,1839,0,10.74,1017,11.2
0,2017,319,1840,0,10.75,1017,11.2
0,2017,319,1841,0,10.72,1017,11.18
0,2017,319,1842,0,10.67,1017,11.16
0,2017,319,1843,0,10.65,1017,11.15
0,2017,319,1844,0,10.63,1017,11.13
0,2017,319,1845,0,10.61,1017,11.11
0,2017,319,1846,0,10.63,1017,11.09
0,2017,319,1847,0,10.67,1017,11.08
0,2017,319,1848,0,10.67,1017,11.06
0,2017,319,1849,0,10.66,1017,11.05
0,2017,319,1850,0,10.66,1017,11.04
0,2017,319,1851,0,10.66,1017,11.04
0,2017,319,1852,0,10.65,1017,11.02
0,2017,319,1853,0,10.63,1017,11.01
0,2017,319,1854,0,10.62,1017,10.99
0,2017,319,1855,0,10.6,1017,10.99
0,2017,319,1856,0,10.6,1017,10.97
0,2017,319,1857,0,10.61,1017,10.97
0,2017,319,1858,0,10.61,1017,10.95
0,2017,319,1859,0,10.59,1017,10.95
0,2017,319,1900,0,10.57,1017,10.93
0,2017,319,1901,0,10.56,1018,10.93
0,2017,319,1902,0,10.54,1018,10.9
0,2017,319,1903,0,10.53,1018,10.9
0,2017,319,1904,0,10.52,1018,10.89
0,2017,319,1905,0,10.5,1018,10.88
0,2017,319,1906,0,10.5,1018,10.87
0,2017,319,1907,0,10.52,1018,10.86
0,2017,319,1908,0,10.57,1018,10.86
0,2017,319,1909,0,10.61,1017,10.84
0,2017,319,1910,0,10.63,1017,10.83
0,2017,319,1911,0,10.67,1017,10.82
0,2017,319,1912,0,10.7,1017,10.81
0,2017,319,1913,0,10.68,1017,10.81
0,2017,319,1914,0,10.66,1017,10.8
0,2017,319,1915,0,10.65,1017,10.79
0,2017,319,1916,0,10.64,1017,10.78
0,2017,319,1917,0,10.64,1017,10.77
0,2017,319,1918,0,10.67,1017,10.77
0,2017,319,1919,0,10.71,1017,10.77
0,2017,319,1920,0,10.7,1017,10.76
0,2017,319,1921,0,10.7,1017,10.74
0,2017,319,1922,0,10.71,1017,10.74
0,2017,319,1923,0,10.68,1017,10.73
0,2017,319,1924,0,10.7,1017,10.72
0,2017,319,1925,0,10.77,1017,10.72
0,2017,319,1926,0,10.74,1017,10.72
0,2017,319,1927,0,10.73,1017,10.71
0,2017,319,1928,0,10.72,1017,10.7
0,2017,319,1929,0,10.7,1017,10.7
0,2017,319,1930,0,10.68,1017,10.7
0,2017,319,1931,0,10.68,1017,10.68
0,2017,319,1932,0,10.73,1017,10.67
